Folder,R2_Score,Pearson_Correlation,Spearman_Correlation,Mean_square_error,Mean_absolute_error,Mean ratio,Variance ratio
./eq_tes/,0.9307918304115711,0.9657306541062756,0.9601470210726167,1456.1360682822437,20.033740525078993,1.019908188931782,0.9037890900604227
./non_eq_tes/,0.6046019785141956,0.8368887383177551,0.8901061820761877,34790.06102395692,82.72550425345389,1.6980579399059808,21.88290549525749
./gene_conversion_eq/,0.5579968348925293,0.9351276849134329,0.9401728994638058,26862.425267717812,97.31067697655975,0.3526659123247912,0.05633709573860347
./pop_split/,0.5780756565373264,0.9427754431574605,0.9665854789056555,12405.582474533423,52.70481406445731,1.1507285606992597,0.4235786859077755
