Folder,R2_Score,Pearson_Correlation,Spearman_Correlation,Mean_square_error,Mean_absolute_error,Mean ratio,Variance ratio
./non_eq_tes/,0.8592447586695657,0.9338319148646169,0.9385504202052278,95744.88433678019,124.34240465078057,1.4888934953993862,2.406955399637734
./eq_tes/,0.7496890768125968,0.889422151977326,0.8855554351556861,50485.5902824007,87.18263991869865,1.7598515904457257,9.885829510038574
./gene_conversion_eq/,0.5640781006014878,0.8779418239443152,0.8800523666765616,29087.380210625823,95.60445048448362,0.8948611034408914,1.3612482839636024
./pop_split/,0.6555928536305862,0.8472343198289529,0.8414876459097738,30685.044892290858,97.29771781726325,1.29673807856306,2.599618744373716
